"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"中田保育園","Japan","","","","","","","none","no FB presence found; only unrelated YMCA西中田保育園 result"
"中野りとるぱんぷきんず","Japan","","","","","","","none","no FB presence found in search snippets"
"中野島フレンズ保育園","Japan","","","","","","","none","no FB presence found in search snippets"
"中間保育園","Japan","https://www.facebook.com/pages/中間保育園/178913335592247/","unclear","","","","","medium","name matched but city not confirmed in snippet"
"丸亀聖母幼稚園","Japan","https://www.facebook.com/p/学校法人-聖母学園-丸亀聖母幼稚園-100078629980572/","unclear","","","","","high","matched by name+city (Marugame-shi Kagawa confirmed in snippet)"
"丸山幼稚園","Japan","https://www.facebook.com/pages/丸山幼稚園/291899317583173/","unclear","","","","","medium","name matched, city not confirmed in snippet"
"久留米信愛幼稚園","Japan","https://www.facebook.com/profile.php?id=100057512586182","active","","","","","high","matched by name+city (福岡県久留米市御井町 address confirmed in snippet)"
"久留里カトリック幼稚園","Japan","https://www.facebook.com/pages/久留里カトリック幼稚園/299641083385646/","unclear","","","","","medium","name matched, city not confirmed in snippet"
"亀戸浅間保育園","Japan","","","https://www.instagram.com/kameidosengen1950/","","","","none","no FB found; Instagram account found instead"
"亀田カトリック幼稚園","Japan","","","","","","","none","no FB presence found in search snippets"
"亀田平和の園保育園","Japan","","","","","","","none","no FB presence found; unrelated montessori FB pages surfaced instead"
"二日市カトリック幼稚園","Japan","https://www.facebook.com/pages/二日市カトリック幼稚園/1508622796062925/","unclear","","","","","medium","name matched, city not confirmed in snippet"
"五日市わかば保育園","Japan","","","","","","","none","only a differently-named 五日市保育園 FB page found, not a confident match"
"京都カトリック信愛幼稚園","Japan","https://www.facebook.com/pages/京都カトリック信愛幼稚園/495609807173455/","unclear","","","","","medium","name matched, city not confirmed in snippet"
"京都聖母学院保育園","Japan","","","","","","","none","no FB presence found in search snippets"
"人吉幼稚園","Japan","","","","","","","none","no FB presence found; school closed March 2026 per snippet"
