"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"ゆずりは保育園 分園みずえ","Japan","","","https://www.instagram.com/yuzuriha_hoikuen/","","","","none","No FB match found in snippets; Instagram found for main brand (yuzuriha_hoikuen)"
"ゆずりは保育園 本園","Japan","","","https://www.instagram.com/yuzuriha_hoikuen/","","","","none","No FB match found in snippets; Instagram found for main brand"
"ゆたかこども園","Japan","https://www.facebook.com/pages/ゆたかこども園/132162570188322/","","","","","","medium","Name matches exactly; location (Ise-shi) not confirmed in snippet"
"ゆりかご幼稚園","Japan","https://www.facebook.com/pages/認定こども園 ゆりかご幼稚園・第二園舎/348653425762824/","","","","","","medium","Certified kindergarten Yurikago 2nd campus; likely same school, ward not confirmed in snippet"
"よいサマリヤ人保育園","Japan","","","","","","","none","No FB match found"
"よしだマリア幼稚園","Japan","","","","","","","none","No FB match found; only official site yoshidamaria.net"
"らららこども園","Japan","https://www.facebook.com/lalalakodomoen/","","","","","","medium","URL slug matches romanized name; Kiryu-shi location not confirmed in snippet"
"りたの芽","Japan","","","","","","","none","No relevant FB match; results were unrelated Midori-ku pages"
"りっしょう子ども園","Japan","","","","","","","none","No FB match found"
"りんごぐみ","Japan","","","","","","","none","Only match was different Osaka company-led nursery (Sanwa Construction), ward not confirmed as Yodogawa-ku"
"れんげ保育園","Japan","https://www.facebook.com/pages/れんげ保育園/1386158418114169/","","","","","","medium","Name matches exactly; Hitachi-shi location not confirmed in snippet"
"わかばコスモ保育園 一社園","Japan","","","","","","","none","No exact match; several unrelated わかば/コスモ facilities returned"
"わかばコスモ保育園 極楽園","Japan","","","","","","","none","Not searched separately; same chain as 一社園, no distinct match found"
"わかば保育園","Japan","","","","","","","none","Many わかば保育園 FB pages exist nationwide but none confirmed for Osaki-shi, Miyagi"
"わかば第三保育園","Japan","","","","","","","none","Not searched separately; part of Osaki-shi わかば chain, no distinct match found"
"わかば第二保育園","Japan","","","","","","","none","Not searched separately; part of Osaki-shi わかば chain, no distinct match found"
"わたらせ養護園","Japan","","","","","","","none","No FB match found; official site wataraseyougoen.jp only"
"アイグラン保育園 初日町","Japan","","","https://www.instagram.com/aigran_official/","","","","none","No campus-specific FB found; Instagram found for parent company aigran_official (chain-wide, not campus-specific)"
"アイグラン保育園 西条中央","Japan","","","","","","","none","No FB match found"
"アイン ながくて保育園","Japan","","","","","","","none","Ain-group FB page found (ein.hoikuen) but not confirmed for Nagakute-shi specifically"
"アイン みどり保育室","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン 千種保育室","Japan","","","","","","","none","Ain-group FB page found (ein.hoikuen) but search suggests it may be Yokohama location, not Chikusa-ku"
"アイン 楽園町保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン三枚町保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン弘明寺保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン松本町保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン栗平保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン武蔵小杉保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン武蔵小杉北保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン能見台駅前保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アイン金沢文庫保育園","Japan","","","","","","","low","Ain-group FB page (ein.hoikuen) has a post specifically mentioning 金沢文庫 campus by name; likely same page covers this campus, not campus-dedicated"
"アイン高島台保育園","Japan","","","","","","","none","Not searched separately; Ain chain, no campus-specific match confirmed"
"アサンプション国際幼稚園","Japan","","","","","","","none","No FB match found; official site assumption.ed.jp only"
"アソカナーサリー","Japan","https://www.facebook.com/pages/アソカナーサリー/1646199808742895/","","","","","","medium","Name matches exactly; Himi-shi location not confirmed in snippet"
