"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Libertyville Montessori School","United States","https://www.facebook.com/libertyvillemontessorischool/","","","","","","high","School reportedly closed after 60 years per snippet; page exists and matches name/city"
"Lincoln Square Montessori School","United States","https://www.facebook.com/lincolnsquaremontessori/","","","","","info@lincolnsquaremontessori.com","high","Matches name, address 2953 W Lawrence Ave Chicago, phone (773) 817-4746 found incidentally"
"Little Angels Nursery (Montessori)","Egypt","","","","","","","high","Multiple ""Little Angels Nursery"" FB pages in Giza/Cairo/Zagazig area but none confirmed as 6th of October specifically; no Montessori mention in snippets — marking not found to avoid wrong match"
"Little Bears Montessori","United States","","","","","","","none","Kigali is in Rwanda not US (country field mismatch in source list); snippet suggests school may have rebranded to ""Lead International School"" in Kigali — no direct FB match under original name"
"Little Blessings Montessori","United States","https://www.facebook.com/p/Little-Blessings-Montessori-100057519255547/","","","","","","medium","Address 2820 Dynamic Dr, Colorado Springs CO 80920 matches; page content preview unavailable but name+city match strong"
"Little Einsteins Montessori Eldoret","Kenya","","","","","","","none","No FB page found specific to Eldoret; other ""Little Einsteins Montessori"" pages exist in NZ, Sri Lanka, Malta, Nigeria, Spain, US but none for Eldoret Kenya"
"Little Flower Montessori School","United States","","","","","","","none","No Facebook URL surfaced in results; only official website littleflowermontessori.org and school directories"
"Little Gems Montessori Academy","United States","https://www.facebook.com/LittleGemsMontessoriAcademy/","","","","","","high","Explicit ""Somerset NJ"" match, 217 likes"
"Little House Montessori","United States","https://www.facebook.com/LHMSchool/","","","","","","medium","Address 454 Somerset Dr, Golden CO 80401 confirmed via directory; two candidate pages (LHMSchool and littlehousemontessoripreschool which is actually Christchurch NZ) — LHMSchool most likely the Golden CO one but not fully confirmed in snippet"
"Little Marvels Montessori","United States","https://www.facebook.com/LMMontessori/","","","","","","high","Explicit ""Plano TX"" match, 875 likes"
"Little Montessorians Kindergarten","Uganda","","","","","","","none","No FB page found matching this exact name in Kampala/Muyenga"
"Little Peeps Montessori Naturskola","United States","https://m.facebook.com/pages/Little-Peeps-Montessori-Naturskola/141462155879670/","","","","","","high","Exact name match found"
"Little Spring Montessori Academy","United States","","","","","","","none","No FB page found; only official site littlespringmontessori.com; a similarly-named but distinct ""Little Scholars Montessori Academy"" FB page exists in same town but is a different school"
"Little Star MontessoriSchool","Japan","https://www.facebook.com/LittleStarMontessoriSchoolOkinawa/","","","","","","high","Address 2-13-20 Mashiki Ginowancity Okinawa confirms 宜野湾市 (Ginowan-shi) match"
"Little Tree Community (A Wildflower Montessori School)","United States","https://www.facebook.com/61583618613699/","","","","","","high","Confirmed Hollister, California via Wildflower Schools network video"
"Little Twigs Childcare","United States","https://www.facebook.com/p/Little-Twigs-Childcare-100027105235051/","","","","","","high","Explicit ""Missoula MT"" match"
"Living Montessori","Mexico","","","","","","","none","No FB page found under exact name ""Living Montessori"" in Monterrey; several other Montessori school pages exist in Monterrey/San Pedro Garza Garcia area under different names"
"Lohana Academy Montessori","Uganda","https://www.facebook.com/p/Lohana-Schools-of-Kampala-100054511057341/","","","","https://x.com/lohanaschools","","medium","Page is ""Lohana Schools of Kampala"" not confirmed Montessori-specific or Nakasero Road; located Kololo per one source — moderate location match only"
"Long Island Montessori School","United States","https://www.facebook.com/LIMontessori/","","","","","","high","Explicit ""Westbury NY"" match; address 718 The Plain Rd, Westbury NY 11590"
"Loo Kindergarten - Paasupesa Montessori Group","Estonia","https://www.facebook.com/100057060415394/mentions/","","","","","","medium","Page for ""Loo Lasteaed Pääsupesa"" confirmed in Jõelähtme; Montessori group opening there per news snippet but FB page itself not confirmed as Montessori-branded"
"Love of Learning Montessori School","Zambia","","","","","","","none","FB search only surfaced the US (Centerport NY) alumni page and a generic FB group post; no dedicated page confirmed for the Lusaka, Zambia school despite address (Twin Palms Rd, Salama Park) being confirmed via other sources"
"Luis Llorens Torres","United States","https://www.facebook.com/llorenstorresmontessori/","","","","","","medium","Page named ""Escuela Montessori Luis Llorens Torres"" in San Juan — matches name closely though public-school vs distinct Montessori branch ambiguity noted in snippet"
"Luis MuÃ±oz Rivera","United States","https://www.facebook.com/LMR62810/","","","","","d62810@de.pr.gov","high","""Escuela Luis Muñoz Rivera 62810"" San Juan, Calle Robles #42 Río Piedras; email found incidentally"
"Luis Muñoz Rivera I","United States","https://www.facebook.com/EscuelaLuisMunozRiveraIIMontessori/","","","","","","medium","Listed location ""Gyaunabo"" likely means Guaynabo; found ""Escuela Luis Muñoz Rivera I"" (elementary, Guaynabo) and separate FB page ""Escuela Luis Muñoz Rivera II - Montessori"" also Guaynabo — II is confirmed Montessori-branded, I is the confirmed location match; some ambiguity between I and II"
"Lutgarda Rivera Reyes","United States","https://www.facebook.com/EscuelaLutgardaRiveraReyes/","","","","","","high","Exact match ""Escuela Montessori Lutgarda Rivera Reyes, Naguabo"""
"Lyonsgate Montessori School","United States","https://www.facebook.com/LyonsgateMontessoriSchool/","","","","","","high","Note: source lists country as ""United States"" but school is in Hamilton, Ontario, Canada (CCMA accredited); page explicit ""Hamilton ON"" match"
"MTU Montessori Kiili vallas","Estonia","https://www.facebook.com/p/MT%C3%9C-Montessori-Kiili-vallas-100090426780621/","","","","","montessori.kiilis@gmail.com","high","Exact name match, NGO promoting Montessori pedagogy in Kiili region, email found incidentally"
"Madrid Montessori School","United States","","","","","","","none","Data quirk: likely Madrid, Spain (madridmontessori.org, American bilingual school). No FB match found for that specific school name+brand; several other Madrid Montessori-named FB pages exist (English Montessori School, Grace Montessori School Madrid, Escuela Montessori Madrid) but none confirmed as this exact school."
"Manuel Elzaburu y Vizcarrondo","United States","","","","","","","none","Puerto Rico public school (San Juan) per notes. No Facebook page surfaced; only historical/genealogy and public-school-directory results."
"Maple Grove Montessori","United States","https://www.facebook.com/MapleGroveMontessori/","","","","","","high","Confirmed Burr Ridge IL page (368 likes); distinct from a same-named San Antonio TX page also found."
"Maple International Academy","United States","","","","","","","none","Data quirk: city Beijing suggests China location, but only Malaysia (Petaling Jaya) and Cambodia (Phnom Penh) FB pages found for ""MAPLE International Academy"" brand; no Beijing match."
"Maple Tree Academy","United States","","","","","","","none","No Facebook page found in results; only website (themapletreeacademy.com), directory, and review sites."
"Marche Montessori","United States","","","","","","","none","Country listed oddly as United States but city is Prague. Only an incidental Czech-language FB post mentioning ""Marché Montessori"" materials found, not an official page."
"Marco Polo Grundschule (Montessori-Zweig)","Germany","https://www.facebook.com/173475986582051/","","","","","","medium","""Grundschule Marco Polo"" page in Saalfeld found via community/news mentions; page itself returns login-wall but ID matches multiple community references to the Saalfeld school."
"Maria Flor Escola Montessoriana","Brazil","https://www.facebook.com/mariaflorescolamontessoriana/","","","","","","high","Confirmed Cabo Frio RJ page; description matches (founded 2017, first Montessori school in the region, OMB-affiliated)."
"Maria Montessori (Huentitan)","Mexico","","","","","","","none","Many ""Maria Montessori""-named FB pages found in Guadalajara/Zapopan but none specifically identifies ""Huentitan"" neighborhood; too ambiguous to select one."
"Maria Montessori (Monumental)","Mexico","","","","","","","none","Same ambiguity as above — multiple Guadalajara/Zapopan Maria Montessori pages found but none tagged ""Monumental."""
"Maria Montessori (Olimpica)","Mexico","","","","","","","none","Same ambiguity — no page snippet mentions ""Olimpica"" specifically among the many Maria Montessori Guadalajara pages."
"Maria Montessori Growing Room Corp","United States","","","","","","","none","No specific FB page found; only a CareLuLu childcare-directory listing (Miami, FL) confirming the business exists."
"Maria Montessori de San Jorge","Mexico","https://www.facebook.com/mmsanjorge/","","","","","","high","Confirmed ""María Montessori de San Jorge - Página oficial"" Guadalajara page, 4,137 likes, name match exact."
"Marin Horizon School","United States","https://www.facebook.com/marinhorizon/","","","","","","high","Confirmed Mill Valley CA page, active with recent posts/reels/events."
"Mary McLeod Bethune Early Childhood Development Center","United States","","","","","","","none","No confirmed FB page for the Gary, IN center specifically; similarly-named pages surfaced in other cities but none confirmed as Gary."
"Maya Montessori Kindergarten","United States","","","","","","","none","Data quirk: city Chengdu suggests China location. No Chengdu-specific FB page found; only unrelated Maya Montessori pages in Vietnam, Texas, Thailand, and India."
"McCormick Child Care Center at Swedish Covenant Hospital","United States","https://www.facebook.com/McCormickMontessoriChildCareCenter/","","","","","","high","Confirmed page name matches (McCormick Montessori Child Care Center); Swedish Hospital Chicago FB posts corroborate the connection/location."
"Meadowbrook Montessori School","United States","https://www.facebook.com/meadowbrookmontessorischool/","","","","","","high","Confirmed Snellville GA page, 360 likes, AMI-accredited, name and location match exactly."
"Meher Montessori School","United States","https://www.facebook.com/1516435341953363/","","","","","","medium","Numeric-ID FB page found under exact name ""Meher Montessori School"" but snippet had no location confirmation for Monterey Park; a second ""Meher Montessori Schools"" (plural) page also exists."
"Meimei Escola","Brazil","https://www.facebook.com/MeimeiEscola/","","https://www.instagram.com/meimeiescola/","https://br.linkedin.com/company/meimei-escola","","","high","Confirmed Rio de Janeiro RJ page, 6,704 likes, Montessori-affiliated (AMI & OMB), operating since 1977; also has a Meimei Escola Tijuca sister page."
"Mercy Montessori Center","United States","https://www.facebook.com/mercymontessoricinci/","","https://www.instagram.com/mercymontessori/","","","","high","Confirmed Cincinnati OH page (founded 1969, Catholic Montessori school); a second ""MercyMontessoriCenter"" page also exists for same school."
"Metropolitan Montessori School at Calhoun","United States","https://www.facebook.com/MetropolitanMontessori/","","","","","","medium","Found Metropolitan Montessori School's main NY page (Upper West Side) but snippets did not confirm ""Calhoun"" affiliation specifically — may be a different/related entity."
"Mia Piccolo Montessori School","United States","https://www.facebook.com/miapiccolo/","","","","","","high","Confirmed Midtown Miami/Wynwood boutique preschool page, 351 likes, name and location match."
"Michigan Dunes Montessori, Inc.","United States","https://www.facebook.com/p/Michigan-Dunes-Montessori-100067969517833/","","","","","","medium","Page found lists location as Muskegon MI (adjacent to/same metro as Norton Shores); name matches exactly but city label differs slightly."
"Mile High Early Learning Centers: Northeast Early Learning Center","United States","https://www.facebook.com/MHEarlyLearning/","","","","","","medium","Parent organization's main FB page confirmed (Denver CO, 727 likes); no dedicated separate page found for the Northeast location specifically."
"Mile High Early Learning Centers: Rude Park Early Learning Center","United States","https://www.facebook.com/MHEarlyLearning/","","","","","","medium","Same parent org page; a specific photo post confirms Mile High Early Learning has operated the Rude Park Early Learning Center; no dedicated separate page for this location."
"Mini Me Montessori","United States","https://www.facebook.com/p/Mini-Me-Montessori-Nursery-and-Primary-School-100067577602021/","","","","","","high","Data quirk: confirmed Blantyre, Malawi location (not United States) — ""Mini Me Montessori Nursery and Primary School,"" 2,200+ likes, name and location match."
"Mision Montessori","Mexico","","","","","","","none","No page found for Guadalajara/Zapopan specifically; only unrelated ""Misión Montessori"" pages in Tlaquepaque and León, Guanajuato surfaced."
