"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Teach Leanbh Montessori & Daycare","Ireland","https://www.facebook.com/p/Teach-Leanbh-Ballinalee-61565476957115/","active","","","","margaretconnelldaycare@gmail.com","high","Name+location match confirmed; email found incidentally on directory listing"
"Techno Kids Montessori Pre-school","Zambia","https://www.facebook.com/technokidsmontessori2019/","active","https://www.instagram.com/technokidsmontessori/","","","","high","Confirmed Lusaka preschool, 1600+ likes, active posts/reels"
"Teddy Bear American Nursery","United States","https://www.facebook.com/teddybearamericannurserykhalifa","unknown","","","","","high","Abu Dhabi location matches (Khalifa branch); note CSV lists country as United States, likely data error - actual location UAE"
"Telfair Montessori","United States","https://www.facebook.com/telfairmont/","active","","","","","high","Sugar Land TX confirmed, 597 likes"
"Terry Fox Montessori School","United States","https://www.facebook.com/TFMontessori/","active","","","","","high","Mississauga ON confirmed, 976 likes; note: has own website tfmontessori.com"
"The Acorns International School","Uganda","https://www.facebook.com/aisuganda/","unknown","https://www.instagram.com/acorns_kisaasi/","","","","high","Kisaasi Kampala confirmed via acornskisaasi.com site match"
"The Ancona School","United States","https://www.facebook.com/anconaschool/","active","","","","","high","Chicago confirmed, active events/posts"
"The Anglo-Italian School – Montessori Division","United States","https://www.facebook.com/aischooliscool/","unknown","","","","","medium","Page says Naples location; Bagnoli is a Naples district, plausible match but not explicitly confirmed"
"The Bilingual Montessori School of Boston","United States","https://www.facebook.com/bilingualmontessori/","unknown","","","","","high","Boston MA confirmed, 294 likes"
"The Bilingual Montessori School of Paris","United States","https://www.facebook.com/bilingualmontessorischoolofparis/","unknown","https://www.instagram.com/bilingualmontessorischoolparis/","","","","medium","Paris location confirmed but CSV lists country as United States - likely data error; also has own website montessori-paris.com"
"The Boyd School – Lola's Place – Cascades","United States","https://www.facebook.com/theboydschoolinc/","unknown","https://www.instagram.com/theboydschool/","https://www.linkedin.com/company/the-boyd-school","","","medium","Boyd School (Sterling/Cascades campus) confirmed via multiple directories; exact page requires login to fully verify Lola's Place branding"
"The Child Care Center at 70th and Sand Point","United States","https://www.facebook.com/pages/The-Childcare-Center-At-70th-And-Sandpoint/383693714993946","unknown","","","","","medium","Name+location match but page requires login to view content"
"The Children's House","United States","","none","","","","","none","No FB page found specifically for Verona location; multiple same-named schools elsewhere (Vienna, CT, NC, CA, NH)"
