"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"こどものその","Japan","https://www.facebook.com/kodomonosono/?locale=ja_JP","","","","","","medium","NPO Kodomo no Sono, Takaoka City Toyama - exact name+area match"
"こどもの丘保育園","Japan","","","","","","","none","No FB found for Kawasaki Miyamae-ku location; website exists"
"こどもの園りとるぱんぷきんず","Japan","","","https://www.instagram.com/seikoukai_littlepumpkins/","","","","none","No FB found; Instagram found for parent group (seikoukai_littlepumpkins) may cover this branch"
"こどもの家","Japan","","","","","","","none","Nishitoso-gun Saito City - multiple same-name schools elsewhere, none matched"
"こどもの家Aile","Japan","https://www.facebook.com/kodomonoie.aile/","","","","","","high","Fukuoka-shi Minami-ku, opened 2019 Shimizu - exact match"
"こどもの家ぽこぽこふなおか","Japan","","","","","","","none","Shibata-gun - no match found"
"こどもの家フェリーチ","Japan","","","","","","","none","Matsumoto City - no FB found"
"こどもの家ポム（ＰＯＭＭＥ）","Japan","https://www.facebook.com/pages/こどもの家ポム/1289835481107540/","","","","","","medium","Ichikawa City implied by search context"
"こどもの森・フラップ Children's Forest Flap 南福岡園","Japan","https://www.facebook.com/Kodomonomori.flap/","","","","","","medium","Main Flap FB page found (Hakata-ku); may be parent org page not the Minami-Fukuoka branch specifically"
"こどもみらい保育園","Japan","","","","","","","none","Nagoya Midori-ku - no FB found"
"このみ保育園","Japan","","","","","","","none","Hachioji-shi - same-name FB pages found only for Nagasaki/Omura, wrong location"
"こばと東保育園","Japan","https://www.facebook.com/pages/こばと東保育園/480410275374177/","","","","","","medium","Mito City - exact name match, single result"
"こばと東保育園分園","Japan","https://www.facebook.com/pages/こばと東保育園/480410275374177/","","","","","","medium","Branch of こばと東保育園, Mito City - same parent FB page"
"さいしょうじ幼稚園","Japan","https://www.facebook.com/pages/さいしょうじ幼稚園/978582058944930/","","","","","","medium","Yame City - dedicated page found, affiliated with Saishoji temple"
"さいたまエンゼルホーム","Japan","","","","","","","none","No FB found; has X/Twitter (@anzel_jp)"
"さくら認定こども園","Japan","https://www.facebook.com/sakurakindergarten44/?locale=ja_JP","","","","","","medium","Utsunomiya City - exact match"
"さち・子どもの家","Japan","","","","","","","none","Nishinomiya City - no FB found, has website"
"さつき保育園","Japan","","","","","","","none","Miyakonojo City - ambiguous, multiple same-name schools elsewhere (Fukuoka/Okinawa), no confirmed match"
"さつき野こども園","Japan","","","","","","","none","Niigata City Akiha-ku - no FB found"
"さゆり園","Japan","","","","","","","none","Kumamoto City - only found ささゆり園 (different name), rejected"
"しせい太陽の子保育園","Japan","","","","","","","none","Hino City - no FB found"
"しののめモンテッソーリ子どもの家","Japan","","","","","","","none","Koto-ku - no FB found"
"しみずこども園","Japan","","","","","","","none","Fukui City - no FB found"
"しもさかべ幼稚園","Japan","","","https://www.instagram.com/shimosakabe_kindergarten/","","","","none","Amagasaki City - no FB found; Instagram found"
"しらかば保育園","Japan","https://www.facebook.com/pages/しらかば保育園/329459680447911/","","","","","","medium","Nago City - exact name match, single result"
"しらゆりこども園","Japan","https://www.facebook.com/pages/しらゆりこども園/629151460516827","","","","","","medium","Utsunomiya City - exact name match, single result"
"じぶんみらい保育園 おおたかの森","Japan","https://www.facebook.com/jmh.otakanomori/","","","","","","high","Nagareyama-shi Chiba - confirmed exact branch match"
"じぶんみらい保育園 下大利","Japan","https://www.facebook.com/jmh.shimoori/","","","","","","high","Kasuga/Chikushino area Fukuoka - confirmed exact branch match, small-scale licensed daycare"
"じぶんみらい保育園 久留米","Japan","https://www.facebook.com/p/小規模認可保育園じぶんみらい保育園-久留米-100075742942331/","","","","","","high","Kurume-shi Fukuoka - confirmed exact branch match"
"じぶんみらい保育園 吹田垂水","Japan","https://www.facebook.com/jmh.suitatarumi/","","","","","","high","Suita-shi Osaka - confirmed exact branch match"
"じぶんみらい保育園 奈良","Japan","https://www.facebook.com/jmh.nara/","","","","","","high","Nara-shi Nara - confirmed exact branch match"
"じぶんみらい保育園 広島曙","Japan","https://www.facebook.com/people/企業主導型保育園じぶんみらい保育園-広島曙/100063904575797/","","","","","","high","Hiroshima - confirmed exact branch match"
"じぶんみらい保育園 日名南","Japan","","","","","","","none","Okazaki-shi - no FB found for this specific branch"
"じぶんみらい保育園 水巻","Japan","","","","","","","none","Onga-gun - no FB found for this specific branch"
"じぶんみらい保育園 江坂","Japan","https://www.facebook.com/jmh.suitaesaka/","","","","","","high","Suita-shi Osaka - confirmed exact branch match"
"じぶんみらい保育園 瑞穂通","Japan","https://www.facebook.com/people/企業主導型保育園じぶんみらい保育園-瑞穂通/100063922069371/","","","","","","high","Nagoya-shi Aichi Mizuho-ku - confirmed exact branch match"
"じぶんみらい保育園 茶屋ヶ坂","Japan","https://www.facebook.com/people/企業主導型保育園じぶんみらい保育園-茶屋ヶ坂/100063860391415/","","","","","","high","Chikusa-ku Nagoya - confirmed exact branch match"
"じぶんみらい保育園 鵜沼三ツ池","Japan","","","","","","","none","Kakamigahara-shi - no FB found for this specific branch"
"じぶんみらい保育園大宮","Japan","","","https://www.instagram.com/jmh_omiya/","","","","none","Saitama-shi - no distinct FB page found (only 東大宮/Higashi-Omiya branch has FB); Instagram found for Omiya branch"
"じぶんみらい保育園東大宮","Japan","https://www.facebook.com/jmh.higashiomiya/?locale=ja_JP","","https://www.instagram.com/jmh_higashiomiya/","","","","high","Saitama-shi Minuma-ku - confirmed exact branch match, opened 2021"
"じぶんみらい保育園荻窪","Japan","https://www.facebook.com/100063807863171","","","","","","high","Suginami-ku Tokyo - confirmed exact branch match"
"じぶんみらい保育園藤沢","Japan","https://www.facebook.com/p/企業主導型保育園じぶんみらい保育園-藤沢-100063806957260/","","","","","","high","Fujisawa-shi Kanagawa - confirmed exact branch match"
"すくすくこどもの家","Japan","","","","","","","none","Uruma City Okinawa - no FB found"
"すくすくこども園","Japan","","","","","","","none","Uruma City Okinawa - no FB found"
"すばる幼稚園","Japan","https://www.facebook.com/pages/すばる幼稚園/453894648007765/","","","","","","medium","Hakui-gun Ishikawa - exact name match, single result, area corroborated by nearby local results"
"すみよし幼稚園‎","Japan","","","","","","","none","Nagasaki City - no FB found"
"すわせいぼ幼稚園","Japan","https://www.facebook.com/p/すわせいぼ幼稚園-100042619976090/","","","","","","high","Suwa City Nagano - confirmed exact match, Catholic kindergarten"
