"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"一粒園認定こども園","Japan","","","","","","","none","no FB page found; only unrelated Miki City pages"
"一関藤保育園","Japan","","","","","","","none","no FB page found"
"七つの星幼稚舎","Japan","https://www.facebook.com/nanatunohoshi/","","","","","","high","snippet confirms 宮崎市佐土原町 location"
"七里が浜楓幼稚園","Japan","https://www.facebook.com/pages/七里が浜楓幼稚園/176645269882152/","","","","","","medium","page title matches name exactly, location plausible (Kamakura)"
"万願寺保育園","Japan","","","","","","","none","no FB page found"
"三の丸こども園","Japan","","","","","","","none","no FB page found"
"三山幼稚園","Japan","https://www.facebook.com/pages/三山幼稚園/405523179816379/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"三川りっしょう子ども園","Japan","","","","","","","none","no FB page found"
"三枝保育園","Japan","","","","","","","none","no FB page found"
"三次清心幼稚園","Japan","https://www.facebook.com/miyoshiseishin/","","","","","","high","named page confirms Miyoshi Seishin Kindergarten, 三次市"
"三田保育園","Japan","https://www.facebook.com/pages/三田保育園/403223463379606/","","","","","","medium","page title matches; also found 太陽の子三田保育園 alt page, location not confirmed in snippet"
"三田川幼稚園","Japan","https://www.facebook.com/pages/三田川幼稚園/402239916508331/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"三股中央保育園","Japan","https://www.facebook.com/p/社会福祉法人-三樺会-三股中央保育園-100052210406439/","","","","","","high","operator org name 社会福祉法人三樺会 matches school exactly"
"三育保育園","Japan","https://www.facebook.com/pages/三育保育園/330198033720881/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"三芳昭和園","Japan","","","","","","","none","no FB page found; has own website miyoshi-s.net"
"上滝保育園","Japan","https://www.facebook.com/pages/上滝保育園/1693567464270181/","","","","","","medium","page title matches, result explicitly noted as Toyama City (富山市)"
"上越カトリック天使幼稚園","Japan","","","","","","","none","no FB page found; has own site j-tenshi.ed.jp"
"下松暁の星幼稚園","Japan","","","","","","","none","no FB page found; has own site kudamatsuakenohoshi.com"
"下田保育園","Japan","https://www.facebook.com/simodahoikuen/","","","","","","medium","named handle @simodahoikuen matches romanized name Shimoda Hoikuen"
"下関天使幼稚園","Japan","","","","","","","none","no FB page found; has own site shimonosekitenshi.com"
"世田谷聖母幼稚園","Japan","https://www.facebook.com/119090104864192","","","","","","high","snippet shows page named exactly 世田谷聖母幼稚園"
"丘の上保育園","Japan","https://www.facebook.com/pages/社会福祉法人 丘の上保育園/282389108512031/","","","","","","high","page named 社会福祉法人丘の上保育園, exact org match, found among Totsuka Ward daycare results"
"中原乳児保育園","Japan","","","","","","","none","no FB page found"
"中田保育園","Japan","","","","","","","none","only found unrelated YMCA Nishi-Nakada in Sendai, wrong city"
"中野りとるぱんぷきんず","Japan","","","","","","","none","no FB page found"
"中野島フレンズ保育園","Japan","","","","","","","none","no FB page found"
"中間保育園","Japan","https://www.facebook.com/pages/中間保育園/178913335592247/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"丸亀聖母幼稚園","Japan","https://www.facebook.com/p/学校法人-聖母学園-丸亀聖母幼稚園-100078629980572/","","","","","","high","page explicitly located in Marugame-shi Kagawa, matches school+city"
"丸山幼稚園","Japan","https://www.facebook.com/pages/丸山幼稚園/291899317583173/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"久留米信愛幼稚園","Japan","https://www.facebook.com/profile.php?id=100057512586182","active","","","","","high","confirmed address 福岡県久留米市御井町, shares daily updates, matches kurume-shinai.ac.jp"
"久留里カトリック幼稚園","Japan","https://www.facebook.com/pages/久留里カトリック幼稚園/299641083385646/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"亀戸浅間保育園","Japan","","","","","","","none","no FB page found; has own site kameidosengen.org"
"亀田カトリック幼稚園","Japan","","","","","","","none","no FB page found; has own site kameda-c-kindergarten.com"
"亀田平和の園保育園","Japan","","","","","","","none","no FB page found; has own site heiwanosono.com"
"二日市カトリック幼稚園","Japan","https://www.facebook.com/pages/二日市カトリック幼稚園/1508622796062925/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"五日市わかば保育園","Japan","","","","","","","none","no matching FB page found; only unrelated 五日市保育園 (different school, no name match) surfaced"
"京都カトリック信愛幼稚園","Japan","https://www.facebook.com/pages/京都カトリック信愛幼稚園/495609807173455/","","","","","","medium","page title matches name exactly, no location confirmation in snippet"
"京都聖母学院保育園","Japan","","","","","","","none","no FB page found; has own site seibo.ed.jp"
"人吉幼稚園","Japan","","","","","","","none","no FB page found; school closed end of March 2026 per news source"
"今伊勢真光幼稚園","Japan","https://www.facebook.com/pages/今伊勢真光幼稚園本部/159281024082505/","","","","","","medium","page named 今伊勢真光幼稚園本部 (HQ) matches school name, in Ichinomiya area"
"仙台白百合学園幼稚園","Japan","https://www.facebook.com/503832833424619","","","","","","high","snippet confirms page named exactly 仙台白百合学園幼稚園, Sendai"
"代々木至誠こども園","Japan","https://www.facebook.com/pages/代々木至誠こども園/541396049246171/","","","","","","medium","page title matches name exactly, plausible Shibuya location"
"伊万里カトリック幼稚園","Japan","","","","","","","none","no FB page found; has own site imari-catholic.com and ameblo blog"
"伊井こども園","Japan","","","","","","","none","no FB page found; has own site ii-kodomoen.jp"
"伊達こども園","Japan","","","https://www.instagram.com/datekodomoen/","","","","none","no FB page found; has Instagram @datekodomoen and own site date-kodomoen.com"
"会津ザベリオ幼稚園","Japan","https://www.facebook.com/278291262324281","","","","","","high","page named 会津若松ザベリオ学園幼稚園, matches school in Aizuwakamatsu"
"保育園ドルチェ","Japan","","","","","","","none","no FB page found; has own site wingbaby.jp"
