"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"ナーサリールームマザーリング","Japan","","","","","","","none","no results, no FB match found in snippets"
"ノートルダム清心女子大学附属幼稚園","Japan","","","","","","","none","no results, no FB match found in snippets"
"ハピネスこどものいえ","Japan","","","","","","","none","no results, ambiguous ""ハピネス"" pages found but none matching this name"
"ハピネス保育園 大濠ビレッジ","Japan","https://www.facebook.com/happiness.hoikuen.jp/","","","","","none","medium","snippet confirms group covers Hirao & Shime villages, Ohori not explicitly mentioned in snippet but likely same network page"
"ハピネス保育園 平尾ビレッジ","Japan","https://www.facebook.com/happiness.hoikuen.jp/","","","","","","high","snippet explicitly confirms Hirao Village location, opened April 2019 Montessori 0-2yo"
"ハピネス保育園 志免ビレッジ","Japan","https://www.facebook.com/happiness.hoikuen.jp/","","","","","","high","snippet explicitly confirms Shime Village location"
"ハルデンニーニョ・モンテッソーリ プレスクール","Japan","","","","","","","none","no direct FB match; site/map results confirmed school exists in Komae but no matching FB page in snippets"
"ハレルヤ保育園","Japan","https://www.facebook.com/pages/ハレルヤ保育園/1752528428410606/","","","","","","medium","two FB pages found for name match but city ""滝沢"" not confirmed in snippet"
"ハレルヤ愛児園","Japan","https://www.facebook.com/hallelujahaijien/","","","","","","high","snippet confirms Montessori garden affiliated with Chiryu Christian Church, address in Chiryu"
"ハートピア保育園","Japan","https://www.facebook.com/pages/ハートピア保育園/149139255119663/","","","","","","medium","name match found but city ""鈴鹿"" not confirmed in snippet content"
"バラホーム保育所","Japan","https://www.facebook.com/pages/バラホーム保育所/301795206549275/","","","","","","high","snippet confirms Takarazuka location with Montessori mixed-age classes"
"バリエタモンテッソーリスクール 麻布赤羽橋校","Japan","","","","","","","none","no facebook.com URL in snippets despite confirming school details via other sites"
"バンビーニとよさと","Japan","https://www.facebook.com/p/バンビーニとよさと-100064791634171/","","","","","","high","snippet confirms Utsunomiya City location, active posts about children's activities"
"バンビーニゆめ","Japan","https://www.facebook.com/people/バンビーニゆめ/100057614613026/","","","","","","medium","snippet confirms Utsunomiya, Tochigi location but minimal public info"
"パンダのおうち","Japan","","","","","","","none","no results; searches only surfaced unrelated ""子パンダ保育園""/""パンダ保育園"" facilities, not a confirmed match"
"ピッキオ・モンテッソーリ・スクール","Japan","","","https://www.instagram.com/picchio_montessori/","","","","none","no FB found; Instagram confirmed instead, school located in Shirokane/Minato-ku (white-金 campus), not exact ""港区"" wording but same ward"
"ピュアリー宮前平保育園","Japan","https://www.facebook.com/pages/ピュアリー宮前平保育園/114122376689211/","","","","","","high","exact name match found on facebook.com"
"ピュアリー小杉御殿町保育園","Japan","","","https://www.instagram.com/purelykosugi/","","","","none","no FB page found in snippets; Instagram confirmed instead"
"ピュアリー目黒南保育園","Japan","","","https://www.instagram.com/purelymeguro/","","","","none","no FB page found in snippets; Instagram confirmed instead"
"ピュアリー谷町四丁目保育園","Japan","","","","","","","none","no results, no Facebook page found via multiple sources"
"ピュアリー鷺沼保育園","Japan","","","","","","","none","no Facebook found; has Instagram (@purelysaginuma) instead"
"ピュアリー鹿島田保育園","Japan","","","","","","","none","no Facebook found; has Instagram (@purelykashimada) instead"
"ピーターパンインターナショナルプリスクール","Japan","","","","","","","none","no Facebook page found across two searches; official site peterpan-preschool.com only"
