"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"おおばこどもの家","Japan","","","","","","","none","Fujisawa-shi Kanagawa - no FB found; listed on minkou.jp only"
"おけがわ幼稚園","Japan","","","","","","","none","Okegawa-shi Saitama - website okegawayouchien.com mentions Facebook/X/YouTube/Instagram in passing but no direct URL surfaced"
"おにぎりが空","Japan","","","","","","","none","Nagoya-shi Midori-ku - AMI Montessori certified staff confirmed; no FB found, website via goope.jp"
"かいけ心正こども園","Japan","https://www.facebook.com/kaike.shinsei/","","https://www.instagram.com/kaikeyouchien/","","","","medium","Yonago-shi Tottori - FB page is for parent org Gakko Hojin Kaike Youchien, area match confirmed"
"かいぜ保育園","Japan","https://www.facebook.com/KaizeBaoYuYuan/?locale=ja_JP","","","","","","high","Sasebo-shi Nagasaki - exact match, Montessori mixed-age vertical class daycare confirmed"
"かずさ子供の家","Japan","","","","","","","none","Mobara-shi Chiba - no FB found"
"かのん保育園","Japan","","","","","","","none","Yokohama-shi Kanazawa-ku - no FB found; website kanon2005.com exists"
"かるがもンッテソーリ子どもの家","Japan","","","","","","","none","Ichikawa-shi Chiba - no FB found; website karugamontessori.com exists, Montessori-based, 22 years operating"
"かんとう幼稚園","Japan","","","","","","","none","Yokohama-shi Seya-ku - no FB found; website kantouyouchien.jp exists, est. 1966, Montessori education"
"きたしば保育園","Japan","","","","","","","none","Nishitokyo-shi - no FB found; website kitashiba.net exists, Montessori from age 0"
"きなりこどもえん","Japan","","","https://www.instagram.com/kinarikodomoen/","","","","none","Hamamatsu-shi Chuo-ku - no FB found; Instagram found (@kinarikodomoen)"
"きよめこども園","Japan","https://www.facebook.com/kiyomehoiku/","","","","","","high","Kumamoto-shi Chuo-ku - exact match, 幼保連携型認定こども園 confirmed"
"きよめ子どもの家","Japan","https://www.facebook.com/kiyomehouse/","","","","","","high","Kumamoto-shi - exact match, sister facility of nearby きよめこども園, 幼保連携型認定こども園 confirmed"
"きらめき保育園","Japan","https://ja-jp.facebook.com/Kiramekihoikuen/","","","","","","medium","Kobe-shi Suma-ku - exact name match, Montessori education confirmed, page access limited in search results"
"きららの星nursery","Japan","","","","","","kiraranohoshi@gmail.com","none","Oamishirasato-shi Chiba - no FB found; website mentions a Facebook connect link but no direct URL surfaced; email found incidentally"
"きらら保育園","Japan","https://www.facebook.com/pages/きらら保育園/631936643661712/","","","","","","medium","Yokohama-shi Kanazawa-ku - exact name match, single result, operated by Shakai Fukushi Hojin Midorikai"
"きらら子どもの家","Japan","","","","","","","none","Yokohama-shi Kanazawa-ku - no FB found; sister facility of きらら保育園 (same operator Midorikai), website kirara-kodomonoie.com exists"
"ぎんなん保育園","Japan","https://www.facebook.com/pages/ぎんなん保育園/522314064460147/","","https://www.instagram.com/ginnanhoikuen/","","","","medium","Miyazaki-shi - exact name match, single result; a same-name school also exists in Kumamoto (different org), area not fully confirmed in FB page content"
"くくや台幼稚園","Japan","","","","","","","none","Koga-shi Ibaraki - no FB found; website kukuyadai.jp exists, Montessori-based"
"くすのき保育園","Japan","https://www.facebook.com/pages/くすのき保育園/378395526079907/","","","","","","medium","Kyoto-shi Nishikyo-ku - name match found but multiple same-name facilities exist in Kyoto (incl. Kyoto Prefectural Medical Univ daycare); not fully confirmed"
"くだま保育園","Japan","","","","","","","none","Kofu-shi Yamanashi - no FB found; website kudamahoikuen.com exists"
"くるみこども園","Japan","https://www.facebook.com/kurumikodomoen/?locale=ja_JP","","","","","","medium","Kanzaki-gun Saga (Yoshinogari-cho) - distinct FB page found for this name; area not explicitly confirmed in page content, other same-name schools exist elsewhere (Chiba, Osaka)"
"くるみ保育園","Japan","https://www.facebook.com/pages/くるみ保育園/134699810073516/","","https://www.instagram.com/kuruminurseryschool/","","","","high","Fukuoka-shi Chuo-ku - exact match, Montessori education confirmed, operated by Shakai Fukushi Hojin Child House Kai"
"ぐりーと音楽教室・幼児教室","Japan","https://www.facebook.com/pages/ぐりーと音楽教室/188625757908920/","","","","","","medium","Takarazuka-shi Hyogo - exact name match; music school + Montessori-based preschool, website greet-y.jp confirms"
"こぐま保育園","Japan","https://www.facebook.com/pages/こぐま保育園/205086559990630/","","","","","","medium","Fukuoka-shi Sawara-ku - name match, Montessori education 30+ years confirmed via website; other same-name schools exist elsewhere (Tama-shi, Yamaguchi, Saitama) so not fully confirmed"
"こぐま保育園 有住小学校内分園","Japan","","","","","","","none","Fukuoka-shi Sawara-ku - branch of main こぐま保育園 using elementary school space; no distinct FB found for this branch"
"こぐま保育園 賀茂小学校内分園","Japan","","","","","","","none","Fukuoka-shi Sawara-ku - branch of main こぐま保育園 using elementary school space; no distinct FB found for this branch"
"こざくら保育園","Japan","https://www.facebook.com/pages/こざくら保育園/129460187102237/","","https://www.instagram.com/cumre_kozakura/","","","","medium","Hachinohe-shi Aomori - exact name match, single result, Montessori education confirmed via website"
"こじか「子どもの家」発達支援センター","Japan","","","","","","","none","Fukushima-shi - developmental support center for children with disabilities, no FB found; a same-named 草深こじか保育園 exists in Inzai-shi Chiba but confirmed unrelated (different prefecture)"
"こじか保育園","Japan","","","","","","","none","Fukushima-shi - no FB found for this Fukushima facility; a similarly-named FB page (kojikahoikuen) belongs to unrelated 草深こじか保育園 in Inzai-shi Chiba, excluded as wrong location"
"こすもすこどもの家","Japan","","","https://www.instagram.com/kosmos_montessori/","","","","none","Higashiyamato-shi Tokyo - no FB found; Instagram found (@kosmos_montessori), Montessori Nature Academy"
"こどもと幼児園","Japan","","","","","","","none","Musashino-shi - no FB found; website kodomoto.tokyo exists, Montessori education offered"
"こどものその","Japan","https://www.facebook.com/kodomonosono/?locale=ja_JP","","","","","","medium","NPO Kodomo no Sono, Takaoka City Toyama - exact name+area match"
"こどもの丘保育園","Japan","","","","","","","none","No FB found for Kawasaki Miyamae-ku location; website exists"
"こどもの園りとるぱんぷきんず","Japan","","","https://www.instagram.com/seikoukai_littlepumpkins/","","","","none","No FB found; Instagram found for parent group (seikoukai_littlepumpkins) may cover this branch"
"こどもの家","Japan","","","","","","","none","Saito-shi Miyazaki - no FB found; Instagram found (kodomonoie.tsubasa) but not counted per email/social scope; operated by Shakai Fukushi Hojin Tsubasa, 幼保連携型認定こども園"
"こどもの家Aile","Japan","https://www.facebook.com/kodomonoie.aile/","","","","","","high","Fukuoka-shi Minami-ku, opened 2019 Shimizu - exact match"
"こどもの家ぽこぽこふなおか","Japan","","","","","","","none","Shibata-gun - no match found"
"こどもの家フェリーチ","Japan","","","","","","","none","Matsumoto City - no FB found"
"こどもの家ポム（ＰＯＭＭＥ）","Japan","https://www.facebook.com/pages/こどもの家ポム/1289835481107540/","","","","","","medium","Ichikawa City implied by search context"
"こどもの森・フラップ Children’s Forest Flap 南福岡園","Japan","https://www.facebook.com/Kodomonomori.flap/","","","","","","medium","Main Flap FB page found (Hakata-ku); may be parent org page not the Minami-Fukuoka branch specifically"
"こどもみらい保育園","Japan","","","","","","","none","Nagoya-shi Midori-ku - no FB found; website swc-mirai.com exists"
"このみ保育園","Japan","https://www.facebook.com/pages/このみ保育園/357057944384839/","","","","","","medium","Hachioji-shi - name match found, distinct from the unrelated このみ保育園 page in Omura/Nagasaki; area not fully confirmed in page content"
"こばと東保育園","Japan","https://www.facebook.com/pages/こばと東保育園/480410275374177/","","","","","","medium","Mito City - exact name match, single result"
"こばと東保育園分園","Japan","https://www.facebook.com/pages/こばと東保育園/480410275374177/","","","","","","medium","Branch of こばと東保育園, Mito City - same parent FB page"
"さいしょうじ幼稚園","Japan","https://www.facebook.com/pages/さいしょうじ幼稚園/978582058944930/","","","","","","medium","Yame City - dedicated page found, affiliated with Saishoji temple"
"さいたまエンゼルホーム","Japan","","","","","","","none","Saitama-shi Montessori facility - no FB found; has X/Twitter (@anzel_jp), operated by Shakai Fukushi Hojin Enzelkai"
"さくら認定こども園","Japan","","","","","","","none","Utsunomiya-shi - no distinct FB match confirmed in this search pass"
"さち・子どもの家","Japan","","","","","","","none","Nishinomiya-shi - no FB found"
"さつき保育園","Japan","https://www.facebook.com/pages/さつき保育園/733820396787391/","","","","","","medium","Miyakonojo-shi Miyazaki - name match found; multiple same-name schools exist elsewhere (Adachi-ku, Hachioji-shi, Hatsukaichi-shi) so not fully confirmed"
"さつき野こども園","Japan","","","","","","","none","Niigata-shi Akiha-ku - no FB found; operated by Shakai Fukushi Hojin Ogata Fukushikai"
"さゆり園","Japan","","","","","","","none","Kumamoto-shi Higashi-ku - NPO facility, no confirmed FB found (only ささゆり園, a different name, appeared - excluded)"
"しせい太陽の子保育園","Japan","","","","","","","none","Hino-shi Tokyo - no FB found; Montessori-based education confirmed via website"
"しののめモンテッソーリ子どもの家","Japan","","","https://www.instagram.com/shinonome.kodomonoie/","","","","none","Koto-ku Tokyo - no FB found; Instagram found, all teachers hold Montessori diplomas"
"しみずこども園","Japan","","","","","","","none","Fukui-shi - no FB found; website shimizu-kodomoen.jp exists"
