"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"泉幼稚園","Japan","","","","","","","none","No city-confirmed FB match; multiple same-name schools found"
"洋光幼稚園","Japan","https://www.facebook.com/pages/洋光幼稚園/256902507693964/","unknown","","","","","medium","Exact name match but no city confirmation in snippet"
"津カトリックこども園","Japan","","","","","","","none","No FB page found"
"海の星幼稚園","Japan","","","","","","","none","Ofunato result was wrong location (Kanagawa)"
"海の星幼稚園","Japan","","","","","","","none","Shimonoseki result had no city confirmation"
"海の星幼稚園","Japan","","","","","","","none","Matsuyama result was wrong location (Kanagawa)"
"海星幼稚園","Japan","","","","","","","none","Ishigaki result only surfaced HK/Chaozhou schools"
"海老名たちばな保育園","Japan","","","","","","","none","No FB page found"
"深堀純心幼稚園","Japan","","","","","","","none","No FB page found"
"深草こどもの家","Japan","https://www.facebook.com/fukakusakodomonoie/?locale=ja_JP","active","","","","","high","Vanity URL matches name; page explicitly tagged Kyoto, Montessori Kinderhaus Fukakusa"
"清水保育園","Japan","","","","","","","none","City not confirmed; common name with multiple branches"
"清水台こども園","Japan","","","","","","","none","No FB page found"
"清水聖母保育園","Japan","","","","","","","none","No FB page found"
"清泉インターナショナル学園","Japan","","","","","","","none","No dedicated FB page found, only event-specific mentions"
"清高りとるぱんぷきんず","Japan","","","","","","","none","No FB page found"
"港区三田クランテテ保育園","Japan","","","","","","","none","No FB page found"
"湘南ひばり保育園","Japan","","","","","","","none","No dedicated FB page found (related ひばりっこ page is different facility)"
"湘南白百合学園幼稚園","Japan","https://www.facebook.com/syonanshirayuri.yochien/","unknown","","","","","high","Vanity URL matches name; explicitly tagged Fujisawa-shi Kanagawa"
"湘南辻堂はないろ保育園","Japan","","","","","","","none","No FB page found"
"滑川聖徳保育園","Japan","","","","","","","none","No FB page found"
"滝の神保育園","Japan","","","","","","","none","No FB page found"
"潜竜聖母幼稚園","Japan","","","","","","","none","No FB page found"
"潤野こども園","Japan","https://www.facebook.com/urunohoikuen/","unknown","","","","","high","Vanity URL matches name; located in Iizuka, Fukuoka per snippet"
