"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"スクルドエンジェル保育園 蓮田駅前園","Japan","","","","","","","none","Skuld Angel chain has many branch FB pages (Kamaishi, Morioka, Sendai, Sapporo, Kitamagome) but no Hasuda-branch page found in results"
"スクルドエンジェル保育園 藤沢駅北口園","Japan","","","","","","","none","Skuld Angel chain branch pages found but none for Fujisawa; not found"
"スクルドエンジェル保育園 袖ケ浦園Ⅰ・Ⅱ","Japan","","","","","","","none","Skuld Angel chain branch pages found but none for Sodegaura; not found"
"スクルドエンジェル保育園　かまいし園","Japan","https://www.facebook.com/pages/スクルドエンジェル保育園かまいし園/104404097683539/","unknown","","","","","high","Exact branch name match: スクルドエンジェル保育園 かまいし園 (Kamaishi)"
"スクルドエンジェル保育園　盛岡園","Japan","https://www.facebook.com/people/スクルドエンジェル保育園-盛岡園/100063485773151/","unknown","","","","","high","Exact branch name + location match: スクルドエンジェル保育園 盛岡園, Morioka-shi Iwate"
"スクルドエンジェル保育園三郷中央園","Japan","","","","","","","none","No branch-specific page found for Misato-Chuo in Skuld Angel chain results"
"スクルドエンジェル保育園大宮園","Japan","","","","","","","none","No branch-specific page found for Omiya in Skuld Angel chain results"
"スクルドエンジェル保育園福島園","Japan","","","","","","","none","No branch-specific page found for Fukushima in Skuld Angel chain results"
"スクルドエンジェル保育園若宮園","Japan","","","","","","","none","No branch-specific page found for Wakamiya/Nihonmatsu in Skuld Angel chain results"
"スクルドエンジェル保育室 あらこ園","Japan","","","","","","","none","No Facebook page found; official site arako.skuld-angel.com exists but no FB presence indexed"
"スクルドエンジェル保育室 一宮平和園","Japan","","","","","","","none","No Facebook page found; official site + blog exist but no FB presence indexed"
"スクルドエンジェル保育室 北名古屋園","Japan","","","","","","","none","No Facebook page found for this Skuld Angel Kitanagoya branch"
"スクルドエンジェル北砂園","Japan","","","","","","","none","No Facebook page found; official site kitasuna.skuld-angel.com exists but no FB presence indexed"
"ステラエデュケーションガーデン 月島保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet (page load issue noted)","https://www.instagram.com/stellar_tsukishima/?hl=ja","","","","medium","Company-wide FB page for the Stellar Education Garden chain (not Tsukishima-branch-specific); branch has its own Instagram @stellar_tsukishima"
"ステラエデュケーションガーデン 東葛西保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","https://www.instagram.com/stellar_education_garden/","","","","medium","Company-wide FB page for Stellar Education Garden chain, covers all branches incl. Higashi-Kasai; not branch-specific"
"ステラエデュケーションガーデン 瑞江保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Mizue"
"ステラエデュケーションガーデン 瑞江第二保育園","Japan","https://www.facebook.com/stellar.education.garden/","unclear from snippet","","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Mizue Dai-2"
"ステラエデュケーションガーデン 葛西駅前保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","https://www.instagram.com/stellar_education_garden/","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Kasai Ekimae"
"ステラエデュケーションガーデン 西葛西保育園","Japan","https://ja-jp.facebook.com/stellar.education.garden/","unclear from snippet","https://www.instagram.com/stellar_education_garden/","","","","medium","Company-wide FB page for Stellar Education Garden chain; not branch-specific to Nishi-Kasai"
"スミレ幼稚園","Japan","https://www.facebook.com/pages/スミレ幼稚園/1447864258776684/","unknown","","","","","high","Exact school name match on FB page, associated with Yamato City"
